"Usage date and time","Org ID","Subscription ID","Project ID","App ID","Category","Charge Item","Usage Item ID","Resource ID","Raw Usage","Billable Usage","Usage Unit","Billing Tag"
"2024-05-14T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:342594de-b79d-11ed-88b8-3eb5057a2129/generated-lidar-layer","693412627200.0000","0.8969","GB-Months",""
"2024-05-29T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/models","80598600.0000","0.0001","GB-Months","12954IMC"
"2024-05-13T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:342594de-b79d-11ed-88b8-3eb5057a2129/generated-lidar-layer","693412627200.0000","0.8969","GB-Months",""
"2024-05-21T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/artifacts","5026.0000","0.0000","GB-Months","12954IMC"
"2024-05-22T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:0de834f6-7bfc-11ed-9f78-fe9c147f8b48/generated-lidar-layer","3214183184.0000","0.0042","GB-Months",""
"2024-05-08T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:342594de-b79d-11ed-88b8-3eb5057a2129/generated-lidar-layer","693412627200.0000","0.8969","GB-Months",""
"2024-05-14T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:cf1640c3-70a5-11ed-8f3f-3afb527bf03b/generated-lidar-layer","764327712.0000","0.0010","GB-Months",""
"2024-05-31T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-31T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:7e36eb00-7228-11ed-898d-eedaf7a84445/generated-lidar-layer","1537408704.0000","0.0020","GB-Months",""
"2024-05-10T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:80c64300-ad71-11ed-8450-ba0d0beca4af/generated-lidar-layer","898071220.0000","0.0012","GB-Months",""
"2024-05-28T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","9439002624.0000","0.0122","GB-Months",""
"2024-05-09T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:29b18827-beb2-11ed-8e3e-220511d91563/generated-lidar-layer","1431800784.0000","0.0019","GB-Months",""
"2024-05-01T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-64f3dc76-fd8f-430e-a47b-32bf08249afc-collection/meta","2016.0000","0.0000","GB-Months","12954IMC"
"2024-05-04T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:7b420381-abfe-11ed-ab5a-9a5890dae2d2/generated-lidar-layer","39516503040.0000","0.0511","GB-Months",""
"2024-05-31T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:80c64300-ad71-11ed-8450-ba0d0beca4af/generated-lidar-layer","406673760.0000","0.0005","GB-Months",""
"2024-05-17T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/models","57090675.0000","0.0001","GB-Months","12954IMC"
"2024-05-16T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:29b18827-beb2-11ed-8e3e-220511d91563/generated-lidar-layer","596583660.0000","0.0008","GB-Months",""
"2024-05-29T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","9439002624.0000","0.0122","GB-Months",""
"2024-05-01T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:f5c0ae80-6fe6-11ed-bbfe-1ab8be56bd5d/generated-lidar-layer","150229440.0000","0.0002","GB-Months",""
"2024-05-26T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000027968-draft/meta","3146.0000","0.0000","GB-Months","12954IMC"
"2024-05-25T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025254-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-08T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:3608a141-6a70-11ed-b925-eeaca1b262b3/generated-lidar-layer","20136.0000","0.0000","GB-Months",""
"2024-05-15T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/artifacts","8616.0000","0.0000","GB-Months","12954IMC"
"2024-05-29T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-17T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:0de834f6-7bfc-11ed-9f78-fe9c147f8b48/generated-lidar-layer","2706680576.0000","0.0035","GB-Months",""
"2024-05-21T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","3932917760.0000","0.0051","GB-Months",""
"2024-05-30T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/meta","3456.0000","0.0000","GB-Months","12954IMC"
"2024-05-22T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:748c8f98-7bfb-11ed-9683-82f97af3810b/generated-lidar-layer","33691879980.0000","0.0436","GB-Months",""
"2024-05-08T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:f5c0ae80-6fe6-11ed-bbfe-1ab8be56bd5d/generated-lidar-layer","150229440.0000","0.0002","GB-Months",""
"2024-05-04T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000027968-draft/meta","3432.0000","0.0000","GB-Months","12954IMC"
"2024-05-12T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:cf1640c3-70a5-11ed-8f3f-3afb527bf03b/generated-lidar-layer","764327712.0000","0.0010","GB-Months",""
"2024-05-22T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000027968-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-31T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/models","80598600.0000","0.0001","GB-Months","12954IMC"
"2024-05-14T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:3608a141-6a70-11ed-b925-eeaca1b262b3/generated-lidar-layer","20136.0000","0.0000","GB-Months",""
"2024-05-29T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000027968-draft/meta","3432.0000","0.0000","GB-Months","12954IMC"
"2024-05-09T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:f5c0ae80-6fe6-11ed-bbfe-1ab8be56bd5d/generated-lidar-layer","225344160.0000","0.0003","GB-Months",""
"2024-05-07T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/meta","3456.0000","0.0000","GB-Months","12954IMC"
"2024-05-31T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-64f3dc76-fd8f-430e-a47b-32bf08249afc-collection/meta","2016.0000","0.0000","GB-Months","12954IMC"
"2024-05-18T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/artifacts","5385.0000","0.0000","GB-Months","12954IMC"
"2024-05-16T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:cf1640c3-70a5-11ed-8f3f-3afb527bf03b/generated-lidar-layer","541398796.0000","0.0007","GB-Months",""
"2024-05-01T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","9439002624.0000","0.0122","GB-Months",""
"2024-05-25T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:3608a141-6a70-11ed-b925-eeaca1b262b3/generated-lidar-layer","15941.0000","0.0000","GB-Months",""
"2024-05-25T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/meta","2736.0000","0.0000","GB-Months","12954IMC"
"2024-05-26T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-64f3dc76-fd8f-430e-a47b-32bf08249afc-collection/reports","1320.0000","0.0000","GB-Months","12954IMC"
"2024-05-01T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-03T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/models","80598600.0000","0.0001","GB-Months","12954IMC"
"2024-05-20T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:0de834f6-7bfc-11ed-9f78-fe9c147f8b48/generated-lidar-layer","1691675360.0000","0.0022","GB-Months",""
"2024-05-06T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/byod-sdk-home","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:utility-networks-oceania/transmission-overhead-powerlines-wa","40827648.0000","0.0001","GB-Months",""
"2024-05-05T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:0de834f6-7bfc-11ed-9f78-fe9c147f8b48/generated-lidar-layer","4060020864.0000","0.0053","GB-Months",""
"2024-05-02T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:ba24a0f7-6f51-11ed-a36f-7e00ec986820/generated-lidar-layer","30108011520.0000","0.0389","GB-Months",""
"2024-05-02T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:3608a141-6a70-11ed-b925-eeaca1b262b3/generated-lidar-layer","20136.0000","0.0000","GB-Months",""
"2024-05-21T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:80c64300-ad71-11ed-8450-ba0d0beca4af/generated-lidar-layer","254171100.0000","0.0003","GB-Months",""
"2024-05-15T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:80c64300-ad71-11ed-8450-ba0d0beca4af/generated-lidar-layer","406673760.0000","0.0005","GB-Months",""
"2024-05-07T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:29b18827-beb2-11ed-8e3e-220511d91563/generated-lidar-layer","954533856.0000","0.0012","GB-Months",""
"2024-05-22T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025254-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-21T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000027968-draft/meta","1573.0000","0.0000","GB-Months","12954IMC"
"2024-05-20T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:7b420381-abfe-11ed-ab5a-9a5890dae2d2/generated-lidar-layer","19758251520.0000","0.0256","GB-Months",""
"2024-05-18T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/byod-sdk-home","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:utility-networks-oceania/transmission-overhead-powerlines-wa","20413824.0000","0.0000","GB-Months",""
"2024-05-04T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:7e36eb00-7228-11ed-898d-eedaf7a84445/generated-lidar-layer","1537408704.0000","0.0020","GB-Months",""
"2024-05-07T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-64f3dc76-fd8f-430e-a47b-32bf08249afc-collection/meta","2016.0000","0.0000","GB-Months","12954IMC"
"2024-05-12T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/meta","3456.0000","0.0000","GB-Months","12954IMC"
"2024-05-25T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:748c8f98-7bfb-11ed-9683-82f97af3810b/generated-lidar-layer","29097532710.0000","0.0376","GB-Months",""
"2024-05-10T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:342594de-b79d-11ed-88b8-3eb5057a2129/generated-lidar-layer","1560178411200.0000","2.0181","GB-Months",""
"2024-05-25T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:f5c0ae80-6fe6-11ed-bbfe-1ab8be56bd5d/generated-lidar-layer","118931640.0000","0.0002","GB-Months",""
"2024-05-06T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/models","80598600.0000","0.0001","GB-Months","12954IMC"
"2024-05-09T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-64f3dc76-fd8f-430e-a47b-32bf08249afc-collection/meta","3024.0000","0.0000","GB-Months","12954IMC"
"2024-05-28T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:748c8f98-7bfb-11ed-9683-82f97af3810b/generated-lidar-layer","36754778160.0000","0.0475","GB-Months",""
"2024-05-25T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:9083cf5f-b12f-11ed-86e4-3e066510641e/generated-lidar-layer","26496778700.0000","0.0343","GB-Months",""
"2024-05-19T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:29b18827-beb2-11ed-8e3e-220511d91563/generated-lidar-layer","318177952.0000","0.0004","GB-Months",""
"2024-05-23T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-4bc94e88-c3f8-41dd-90bc-51b58c81ece9-maps/models","80598600.0000","0.0001","GB-Months","12954IMC"
"2024-05-22T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:80c64300-ad71-11ed-8450-ba0d0beca4af/generated-lidar-layer","406673760.0000","0.0005","GB-Months",""
"2024-05-28T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-00000000-0000-4000-a000-000000025731-draft/indoor-map-release","0.0000","0.0000","GB-Months","12954IMC"
"2024-05-24T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:f5c0ae80-6fe6-11ed-bbfe-1ab8be56bd5d/generated-lidar-layer","131450760.0000","0.0002","GB-Months",""
"2024-05-18T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:80c64300-ad71-11ed-8450-ba0d0beca4af/generated-lidar-layer","254171100.0000","0.0003","GB-Months",""
"2024-05-11T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","37362718720.0000","0.0483","GB-Months",""
"2024-05-05T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-001","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:3608a141-6a70-11ed-b925-eeaca1b262b3/generated-lidar-layer","20136.0000","0.0000","GB-Months",""
"2024-05-17T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","4326209536.0000","0.0056","GB-Months",""
"2024-05-07T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-002","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:7b420381-abfe-11ed-ab5a-9a5890dae2d2/generated-lidar-layer","39516503040.0000","0.0511","GB-Months",""
"2024-05-26T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/indoor-180a6a9d","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:indoormap-64f3dc76-fd8f-430e-a47b-32bf08249afc-collection/meta","1848.0000","0.0000","GB-Months","12954IMC"
"2024-05-06T00:00","org195561120","A-S00001601","hrn:here:authorization::org195561120:project/lidardata-003","W3w9ifoid5AcyaYgBvJB","DataStorage","Blob Storage","hrn:here:data-storage::olp-here:blob","hrn:here:data::org195561120:c3d77ed8-b116-11ed-b1cf-9e7ba6fbb28f/generated-lidar-layer","9439002624.0000","0.0122","GB-Months",""
